,CFOP,NCM,cEAN,cEANTrib,cProd,indTot,qCom,qTrib,uCom,uTrib,vProd,vUnCom,vUnTrib,xProd,comb,CEST,nItemPed,indEscala,EXTIPI,xPed,vDesc,cBenef,nFCI,med,vOutro,vFrete,rastro
5483,5949,84439933,0,0,80C8XM01LOC,1,1.0000,1.0000,UND,UND,287.84,287.8400000000,287.8400000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5484,5949,84439933,0,0,80C8XY01LOC,1,1.0000,1.0000,UND,UND,287.76,287.7600000000,287.7600000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 AMARELO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5485,5933,00000000,0,0,543705,1,27.0000,27.0000,UN,UN,97.20,3.6000000000,3.6000000000,CORTE CHAPA ATE 18MM CCF,0,0,1,0,0,0,0,0,0,0,0,0,0
5486,5933,00000000,0,0,592048,1,50.0000,50.0000,MT,MT,180.00,3.6000000000,3.6000000000,LAMINACAO ATE 22MM BLE,0,0,2,0,0,0,0,0,0,0,0,0,0
5487,5405,39204900,0,0,567051,1,50.0000,50.0000,ML,ML,50.00,1.0000000000,1.0000000000,BORDA ARGILA 22MM FIBRAPLAC FB046,0,2804300,3,0,0,0,0,0,0,0,0,0,0
5488,5102,44111490,0,0,579220,1,1.0000,1.0000,CH,CH,186.00,186.0000000000,186.0000000000,MDF ARGILA 18MM MDFAR18,0,0,4,0,0,0,0,0,0,0,0,0,0
5489,5405,84716052,7898555212886,7898555212886,15257,1,1.0000,1.0000,UN,UN,29.00,29.0000000000,29.0000000000,Teclado Numerico USB Com Fio C3Tech KN-10BK,0,2103100,0,0,0,0,0,0,0,0,0,0,0
5490,5405,85444200,7898907620277,7898907620277,36,1,1.0000,1.0000,UN,UN,48.00,48.0000000000,48.0000000000,"CaboMonitorHD15MxM5,0m-Preto-PlusCable(PC-MON5002)",0,0,0,0,0,0,0,0,0,0,0,0,0
5491,5405,48182000,SEM GTIN,SEM GTIN,00003520,1,6.0000,6.0000,FDO,FDO,95.40,15.9000000000,15.9000000000,TOALHAS DE PAPEL INTERF.BR.100%CEL.21X20 C/1000 (2 DOBR),0,2802401,0,0,0,0,0,0,0,0,0,0,0
5492,5405,48181000,SEM GTIN,SEM GTIN,00011934,1,8.0000,8.0000,FD,FD,116.00,14.5000000000,14.5000000000,PAPEL HIGIENICO BR.NEUTRO FOFINHO ABSOLUTE C/12 F.DUPLA,0,2004300,0,0,0,0,0,0,0,0,0,0,0
5493,5102,48182000,0,0,01,1,9.0000,9.0000,UN,UN,160.00,17.7780,17.7780,PAPEL TOALHA INTERFOLHADO FLORAX,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,5102,48181000,0,0,02,1,9.0000,9.0000,UN,UN,110.00,12.2220,12.2220,PAPEL HIGIÃNICO CLARAMAX,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,5102,44219000,0,0,5181,1,12.0000,12.0000,PC,PC,3480.00,290.0000000000,290.0000000000,MASTRO REVESTIDO NAS CORES DA BANDEIRA (LUXO) PARA BANDEIRAS DO TCE/RS,0,0,0,0,00,0,0,0,0,0,0,0,0
5496,5102,44219000,0,0,5165,1,2.0000,2.0000,UN,UN,580.08,290.0400000000,290.0400000000,MASTRO REVESTIDO NAS CORES DA BANDEIRA (LUXO) PARA BANDEIRA DO BRASIL,0,0,0,0,00,0,0,0,0,0,0,0,0
5497,5102,44219000,0,0,5281,1,2.0000,2.0000,PC,PC,580.00,290.0000000000,290.0000000000,MASTRO REVESTIDO NAS CORES DA BANDEIRA (LUXO) PARA BANDEIRA DO RIO GRANDE DO SUL,0,0,0,0,00,0,0,0,0,0,0,0,0
5498,5102,44219000,0,0,5064,1,8.0000,8.0000,PC,PC,1080.00,135.0000000000,135.0000000000,MASTRO SEM REVESTIMENTO PARA AS BANDEIRAS DO TRIBUNAL DE CONTAS/ RS,0,0,0,0,00,0,0,0,0,0,0,0,0
5499,5102,44219000,0,0,5068,1,24.0000,24.0000,PC,PC,3600.00,150.0000000000,150.0000000000,"BASE ""PEDESTAL""",0,0,0,0,00,0,0,0,0,0,0,0,0
5500,5102,73069090,0,0,5283,1,24.0000,24.0000,PC,PC,2179.92,90.8300000000,90.8300000000,PONTEIRAS METALICAS PRATEADAS,0,0,0,0,00,0,0,0,0,0,0,0,0
5501,5403,85423190,0,0,00003,1,1.00,1.00,1,1,389.00,389.00,389.00,PLACA MAE NOTEBOOK PAT 33268,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,5403,85423190,0,0,00003,1,1.00,1.00,1,1,389.00,389.00,389.00,PLACA MAE NOTEBOOK PAT 31170,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,5102,32141020,SEM GTIN,SEM GTIN,M568,1,20.0000,20.0000,UN,UN,1400.00,70.0000000000,70.0000000000,MASSA PVA BRANCA 25KG,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,5102,32141020,SEM GTIN,SEM GTIN,M360,1,10.0000,10.0000,BD,UN,1400.00,140.0000000000,140.0000000000,MASSA ACRILICA PVC BRANCO - 18L 25KG,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,1202,30049099,0,0,100245,1,5.0000,5.0000,LT,LT,35.50,7.1000000,7.1000000,AGUA OXIGENADA 10VOL. 1000ML,0,1300100,0,0,0,0,0,0,0,0,0,0,0
5506,1202,29121200,7898917052129,7898917052129,100390,1,60.0000,60.0000,LT,LT,324.00,5.4000000,5.4000000,ALCOOL 70% 1000ML,0,2804300,0,0,0,0,0,0,0,0,0,0,0
5507,5102,85365090,7898366083101,7898366083101,5478,1,1.0000,1.0000,UN,UN,6.54,6.5400000000,6.5400000000,MODULO INTER. SIMPLES ( PEZZI ) 51000,0,0106500,0,0,0,0,0,0,0,0,0,0,0
5508,5102,39259090,7898366083057,7898366083057,845,1,2.0000,2.0000,PC,PC,5.42,2.7100000000,2.7100000000,MODULO CEGO ( LINHA MODULAR PEZZI) ( UNIDADE ),0,1001700,0,0,0,0,0,0,0,0,0,0,0
5509,5102,39259090,7898366087130,7898366087130,6406,1,1.0000,1.0000,Un,Un,8.27,8.2700000000,8.2700000000,CX SOBREPOR PEZZI REF.: 280,0,1001700,0,0,0,0,0,0,0,0,0,0,0
5510,5102,39199090,0000000000062,0000000000062,7954,1,4.0000,4.0000,Un,Un,76.80,19.2000000000,19.2000000000,GUARNICAO ADES. ESP PVC 14 MM X 10 M- VEDACAO,0,0109000,0,0,0,0,0,0,0,0,0,0,0
5511,5102,85318000,7897418814267,7897418814267,5520,1,1.0000,1.0000,UN,UN,108.12,108.1200000000,108.1200000000,CAMP/ SEM FIO EXATRON ( MUSICAL 48 TOQUES ),0,2111300,0,0,0,0,0,0,0,0,0,0,0
5512,5405,85444200,7898907620222,7898907620222,55,1,3.0000,3.0000,UN,UN,27.00,9.0000000000,9.0000000000,CaboSerialATADadosPlusCable(PC-CBST03/PC-SATA03),0,0,0,0,0,0,0,0,0,0,0,0,0
5513,5405,85235190,0740617220551,0740617220551,12102,1,2.0000,2.0000,UN,UN,38.00,19.0000000000,19.0000000000,"Adaptador SSD 2,5 para 3,5 Desktop Kingston",0,0,0,0,0,0,0,0,0,0,0,0,0
5514,5101,94033000,SEM GTIN,SEM GTIN,CFOP5101,1,4.0000,4.0000,un,un,2600.00,650.000000,650.000000,arquivos  cinco gavetas cor argila,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,5101,94033000,SEM GTIN,SEM GTIN,CFOP5101,1,1.0000,1.0000,un,un,500.00,500.000000,500.000000,estante tipo 2 1000x500x210 cor argila,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,5405,39181000,SEM GTIN,SEM GTIN,313,1,20.0000,20.0000,M2,M2,1200.00,60.0000000000,60.0000000000,PISO PAVIFLEX THRU 2MM - CIRRUS,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,5405,39181000,SEM GTIN,SEM GTIN,313,1,45.0000,45.0000,M2,M2,2700.00,60.0000000000,60.0000000000,PISO PAVIFLEX THRU 2MM - CIRRUS,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,5102,35069120,SEM GTIN,SEM GTIN,301,1,26.0000,26.0000,KG,KG,660.14,25.3900000000,25.3900000000,COLA ACRILICA P/ PISO KILLING,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,5405,39162000,SEM GTIN,SEM GTIN,185,1,20.0000,20.0000,M2,M2,1239.80,61.9900000000,61.9900000000,FORRO PVC 20CM BRANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,5405,83013000,0,0,417,1,1.0000,1.0000,PC,PC,140.00,140.0000000000,140.0000000000,1520-FECHADURA PRESSAO-CROMADO,0,1007500,0,0,0,0,0,0,0,0,0,0,0
5521,5405,83014000,0,0,410,1,1.0000,1.0000,PC,PC,12.00,12.0000000000,12.0000000000,1504-ESPELHO S/ABA-CROMADA,0,1007500,0,0,0,0,0,0,0,0,0,0,0
5522,5101,34051000,SEM GTIN,SEM GTIN,00000038,1,2.0000,2.0000,UND,UND,200.00,100.0000000000,100.0000000000,"GEL SILICONE 3,6KG",0,0,0,0,0,0,0,0,0,0,0,0,0
5523,5101,34029039,SEM GTIN,SEM GTIN,00001259,1,1.0000,1.0000,UND,UND,100.00,100.0000000000,100.0000000000,"CERA DE CARNAUBA 3,6KG",0,0,0,0,0,0,0,0,0,0,0,0,0
5524,5101,33074100,SEM GTIN,SEM GTIN,00000915,1,1.0000,1.0000,UND,UND,60.00,60.0000000000,60.0000000000,ODORIZANTE SIM. KAIAK 5LTS,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,5101,33074100,SEM GTIN,SEM GTIN,00000611,1,1.0000,1.0000,UND,UND,60.00,60.0000000000,60.0000000000,ODORIZANTE SIM. STYLLETO 5LTS,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,5405,84212300,0,0,152085758R,1,1.0000,1.0000,PC,PC,54.80,54.8000000000,54.8000000000,FILTRO DE OLEO DO MOTOR DE VEICULO,0,0,0,0,0,0,0.49,0,0,0,0,0,0
5527,5405,85111000,0,0,22401CP51B,1,4.0000,4.0000,PC,PC,822.00,205.5000000000,205.5000000000,VELA DE IGNICAO,0,0,0,0,0,0,7.39,0,0,0,0,0,0
5528,5405,84212990,0,0,8200386495,1,1.0000,1.0000,PC,PC,68.39,68.3900000000,68.3900000000,FILTRO DE COMBUSTIVEL RENAULT,0,0,0,0,0,0,0.61,0,0,0,0,0,0
5529,5405,84219999,0,0,165467753R,1,1.0000,1.0000,PC,PC,82.20,82.2000000000,82.2000000000,ELEMENTO FILTRANTE FILTRO DE AR DO MOTOR,0,0,0,0,0,0,0.74,0,0,0,0,0,0
5530,5656,27101932,0,0,7711732233,1,5.0000,5.0000,LT,LT,187.40,37.4800000000,37.4800000000,EVOL TECH 10W40 200L ELF,"OrderedDict([('cProdANP', '620101001'), ('UFCons', 'RS')])",0,0,0,0,0,1.68,0,0,0,0,0,0
5531,5405,74152100,0,0,1102601M02,1,1.0000,1.0000,PC,PC,7.70,7.7000000000,7.7000000000,BUCHA DE COBRE,0,0,0,0,0,0,0.07,0,0,0,0,0,0
5532,5405,84213990,0,0,272778970R,1,1.0000,1.0000,PC,PC,121.93,121.9300000000,121.9300000000,FILTRO DE AR DO SILTEMA DE VENTILACAO,0,0,0,0,0,0,1.09,0,0,0,0,0,0
5533,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,194.23,194.2300000000,194.2300000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5534,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,133.90,133.9000000000,133.9000000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5535,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,123.20,123.2000000000,123.2000000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5536,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,141.95,141.9500000000,141.9500000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5537,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,125.48,125.4800000000,125.4800000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5538,5102,48219000,0,0,1144642,1,2.0000,2.0000,PA,PA,67.80,33.9000000000,33.9000000000,"ETIQUETA CARTA 1 100FL.279,4X215,9 PARANACC185/4001",0,0,0,0,0,0,0,0,0,0,0,0,0
5539,5405,96082000,0,0,529990,1,1.0000,1.0000,UN,UN,7.15,7.1500000000,7.1500000000,MARCADOR P/QUAD.BCO LRJ PILOTWBMALJ,0,2804300,0,0,0,0,0,0,0,0,0,0,0
5540,5102,32159000,0,0,564125,1,2.0000,2.0000,UN,UN,6.50,3.2500000000,3.2500000000,REFIL P/MARCADOR P/QUAD.BCO AZ PILOTWBSAZ,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,5102,32159000,0,0,529974,1,1.0000,1.0000,UN,UN,3.25,3.2500000000,3.2500000000,REFIL P/MARCADOR P/QUAD.BCO LRJ PILOTWBSLJ,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,5102,32159000,0,0,564133,1,2.0000,2.0000,UN,UN,6.50,3.2500000000,3.2500000000,REFIL P/MARCADOR P/QUAD.BCO PT PILOTWBSPR,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,5102,32159000,0,0,529982,1,2.0000,2.0000,UN,UN,6.50,3.2500000000,3.2500000000,REFIL P/MARCADOR P/QUAD.BCO VIOLETA PILOTWBSVI,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,5102,32159000,0,0,564141,1,2.0000,2.0000,UN,UN,6.50,3.2500000000,3.2500000000,REFIL P/MARCADOR P/QUAD.BCO VM PILOTWBSVM,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,5102,38247890,0,0,013898,1,11.3000,11.3000,KG,KG,335.04,29.6495575221,29.6495575221,GAS R410A DAC 11.3KG REFRIGERANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,5405,74122000,0,0,009930,1,2.0000,2.0000,PC,PC,7.00,3.5000000000,3.5000000000,UNIAO P CARGA GAS 1/4 C COBRE GDE,0,1006500,0,0,0,0,0,0,0,0,0,0,0
5547,5102,74122000,0,0,005591,1,2.0000,2.0000,PC,PC,6.40,3.2000000000,3.2000000000,LATAO PORCA FORJADA 01 1/4 SAE,0,1006500,0,0,0,0,0,0,0,0,0,0,0
5548,5405,84185090,0,0,331,1,1.0000,1.0000,PC,PC,750.00,750.0000000000,750.0000000000,CONSOLE COOLER 30 X 90 X70,0,2100700,0,0,0,0,0,0,0,0,0,0,0
5549,5405,94012000,0,0,1,1,1.0000,1.0000,UN,UN,1510.00,1510.0000000000,1510.0000000000,BANCO SOFT,0,0108500,0,0,0,0,0,0,0,0,0,0,0
5550,5102,63031990,0,0,294,1,1.0000,1.0000,JG,JG,100.00,100.0000000000,100.0000000000,CORTINA ATRAS BANCOS DIANTEIROS,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,5405,87089990,0,0,416,1,1.0000,1.0000,UN,UN,750.00,750.0000000000,750.0000000000,ELEVACAO TRASEIRA TIPO DEGRAU 40CM,0,0112900,0,0,0,0,0,0,0,0,0,0,0
5552,5102,56039490,0,0,292,1,1.0000,1.0000,JG,JG,520.00,520.0000000000,520.0000000000,PASSADEIRA ANTIDERRAPANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,5405,39263000,0,0,417,1,6.0000,6.0000,UN,UN,1200.00,200.0000000000,200.0000000000,APOIO DE BRACO,0,0100500,0,0,0,0,0,0,0,0,0,0,0
5554,5405,85287200,0,0,1113,1,1.0000,1.0000,UN,UN,650.00,650.0000000000,650.0000000000,"RADIO JVC KD-AV500DT DVD E TV 3"" - C/USB",0,2106900,0,0,0,0,0,0,0,0,0,0,0
5555,5405,85287200,0,0,742,1,1.0000,1.0000,UN,UN,1100.00,1100.0000000000,1100.0000000000,TV LG LED 22,0,2106900,0,0,0,0,0,0,0,0,0,0,0
5556,5102,85043111,0,0,1108,1,1.0000,1.0000,UN,UN,750.00,750.0000000000,750.0000000000,INVERSOR 12V 220 V,0,2103600,0,0,0,0,0,0,0,0,0,0,0
5557,5405,85366910,0,0,1223,1,3.0000,3.0000,UN,UN,150.00,50.0000000000,50.0000000000,TOMADA TRAMONTINA 10 AMP,0,1200400,0,0,0,0,0,0,0,0,0,0,0
5558,5405,94059200,0,0,239,1,1.0000,1.0000,UN,UN,240.00,240.0000000000,240.0000000000,LUMINARIA DE LED,0,2112200,0,0,0,0,0,0,0,0,0,0,0
5559,5405,85182990,0,0,1225,1,3.0000,3.0000,UN,UN,180.00,60.0000000000,60.0000000000,"ALTO FALANTE BRAVOX - B3X60 X 6"" - 50 WRMS 4",0,0105700,0,0,0,0,0,0,0,0,0,0,0
5560,6949,84439970,191628390823,191628390823,SL-SCF3800-SI,1,1.0000,1.0000,UN,UN,488.11,488.1100000000,488.1100000000,SLSCF3805XAZ GAVETA ADICIONAL 520 FOLHAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5561,6949,84433233,192018143180,192018143180,SLM4020NAC_SED,1,1.0000,1.0000,UN,UN,804.51,804.5100000000,804.5100000000,SLM4020NDXAB PRINTER LASER PB 40PPM A4,0,2101700,0,0,0,0,0,0,0,0,0,0,0
5562,5929,35061090,0,0,271901910,1,2.000,2.000,PC,PC,17.80,8.90,8.90,ADESIVO P/JUNTA MOTOR DIESEL 73G 73G,0,1005800,0,0,0,0,0,0,0,0,0,0,0
5563,5929,39269090,000350840110,000350840110,350840110,1,2.000,2.000,PC,PC,16.50,8.25,8.25,"ABRACADEIRA NYLON PRETA 2,50X 200MM EMBL 100PCS NOLL 200MM EMBL 100PCS NOLL",0,1005800,0,0,0,0,0,0,0,0,0,0,0
5564,6949,84439933,191628452200,191628452200,CLT-C603L-SI,1,3.0000,3.0000,UN,UN,468.48,156.1600000000,156.1600000000,CLTC603LXAZ CARTUCHO DE TONER CIANO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5565,6949,84439933,191628464067,191628464067,CLT-K603L-SI,1,4.0000,4.0000,UN,UN,681.60,170.4000000000,170.4000000000,CLTK603LXAZ CARTUCHO DE TONER PRETO 15K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5566,6949,84439933,191628464111,191628464111,CLT-M603L-SI,1,3.0000,3.0000,UN,UN,465.24,155.0800000000,155.0800000000,CLTM603LXAZ CARTUCHO DE TONER MAGENTA 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5567,6949,84439933,191628464166,191628464166,CLT-Y603L-SI,1,3.0000,3.0000,UN,UN,462.30,154.1000000000,154.1000000000,CLTY603LXAZ CARTUCHO DE TONER AMARELO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
5568,5405,34013000,SEM GTIN,SEM GTIN,14082,1,1.0000,1.0000,GL,GL,15.90,15.9000000000,15.9000000000,SABONETE LIQ. RCD ERVA DOCE 5L,0,2802300,0,0,0,0,0,0,0,0,0,0,0
5569,5405,48181000,SEM GTIN,SEM GTIN,12995,1,1.0000,1.0000,FDO,FDO,69.90,69.9000000000,69.9000000000,PAPEL HIG. DUETTO F. DUPLA 64 RL X 30MT,0,2004300,0,0,0,0,0,0,0,0,0,0,0
5570,5405,48182000,SEM GTIN,SEM GTIN,1696,1,5.0000,5.0000,PCTE,PCTE,48.90,9.7800000000,9.7800000000,PAPEL TOALHA INTERF. 100% CEL 20X20 C 1000 LEVIS,0,2802401,0,0,0,0,0,0,0,0,0,0,0
5571,5405,87089490,0,0,YS4Z/3A130/CB/X,1,1.0000,1.0000,PC,PC,147.00,147.00000,147.00000,TERMINAL,0,0,0,0,0,0,0,0,0,0,0,0,0
5572,5405,73269090,0,0,96BG/   3B478/FA/,1,2.0000,2.0000,PC,PC,195.00,97.50000,97.50000,BRACADEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,5405,73181500,0,0,93BB/3B477/AC/X,1,1.0000,1.0000,PC,PC,95.00,95.00000,95.00000,PORCA,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,5405,40169300,0,0,93ZT/3K169/A9/CX,1,1.0000,1.0000,PC,PC,82.00,82.00000,82.00000,RETENTOR,0,0100700,0,0,0,0,0,0,0,0,0,0,0
5575,5405,38140090,0,0,KIT9BR,1,2.0000,2.0000,PC,PC,134.40,67.20000,67.20000,CARB CHOKE  ABRO,"OrderedDict([('cProdANP', '620505001'), ('UFCons', 'RS')])",0,0,0,0,0,0,0,0,0,0,0,0
5576,5405,38190000,0,0,L10,1,1.0000,1.0000,M,M,91.20,91.20000,91.20000,LIMPA FREIO,"OrderedDict([('cProdANP', '620505001'), ('UFCons', 'RS')])",0,0,0,0,0,0,0,0,0,0,0,0
5577,5405,39269090,0,0,8889123,1,2.0000,2.0000,PC,PC,6.00,3.00000,3.00000,CINTA PLASTICA,0,1301400,0,0,0,0,0,0,0,0,0,0,0
5578,5405,87089990,0,0,98AB/6P082/AH/X,1,1.0000,1.0000,PC,PC,566.50,566.50000,566.50000,COXIM,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,5405,40103300,0,0,9S45/   6C301/AA/,1,1.0000,1.0000,PC,PC,281.60,281.60000,281.60000,CORREIA MOTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,6108,84713012,0,0,5DZ57LA#AC4,1,6.0000,6.0000,PC,PC,25398.00,4233.00000,4233.0000000000,NOTEBOOK HP 240 G6 I5-7200U 8GB PN: 5DZ57LA#AC4,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,6108,42021220,0,0,V1546AA#ABL,1,6.0000,6.0000,PC,PC,300.00,50.00000,50.0000000000,MALETA HP ATLANTIS PRETA PN: V1546AA#ABL,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,6108,84716053,0,0,V1546AA,1,6.0000,6.0000,PC,PC,300.00,50.00000,50.0000000000,MOUSE HP USB X900 PRETO PN: V1546AA,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,5102,25051000,7899766794949,7899766794949,392908,1,20.0000,20.0000,SC,SC,98.00,4.90000000,4.90000000,AREIA REGULAR  20KG,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,5405,32149000,7897255907535,7897255907535,006709,1,3.0000,3.0000,SC,SC,89.70,29.90000000,29.90000000,ARG. COLANTE QUARTZOLIT PISO S/PISO INT.20KG BRANCO,0,1000300,0,0,0,0,0,0,0,0,0,0,0
5585,5405,25232910,SEM GTIN,SEM GTIN,403828,1,2.0000,2.0000,SC,SC,53.80,26.90000000,26.90000000,CIMENTO PORTLAND SUPREMO 50 KG,0,0500100,0,0,0,0,0,0,0,0,0,0,0
5586,5405,74152100,0,0,11026JA00A,1,1.0000,1.0000,PC,PC,6.10,6.1000000000,6.1000000000,ARRUELA DE COBRE,0,0,0,0,0,0,0.01,0,0,0,0,0,0
5587,5405,84212990,0,0,16400ZT50A,1,1.0000,1.0000,PC,PC,31.00,31.0000000000,31.0000000000,FILTRO DE COMBUSTIVEL,0,0103800,0,0,0,0,0.05,0,0,0,0,0,0
5588,5405,63109000,0,0,99KITREVISAO,1,2.0000,2.0000,PC,PC,1.00,0.5000000000,0.5000000000,PANOS,0,0,0,0,0,0,0,0,0,0,0,0,0
5589,5405,84212300,0,0,1520865F0E,1,1.0000,1.0000,PC,PC,41.00,41.0000000000,41.0000000000,FILTRO DE OLEO LUBRIFICANTE PA,0,0103700,0,0,0,0,0.07,0,0,0,0,0,0
5590,5405,84219999,0,0,16546JG30A,1,1.0000,1.0000,PC,PC,76.00,76.0000000000,76.0000000000,ELEMENTO FILTRO DE AR MOTOR,0,0103900,0,0,0,0,0.13,0,0,0,0,0,0
5591,5405,27101932,0,0,BRPRT70033,1,4.4000,4.4000,LT,LT,168.61,38.3204545455,38.3204545455,OLEO 5W30 SINTETICO,0,0600500,0,0,0,0,0.31,0,0,0,0,0,0
5592,5405,84213990,0,0,BRPRT10688,1,1.0000,1.0000,PC,PC,77.00,77.0000000000,77.0000000000,Filtro de cabine New Sentra,0,0109600,0,0,0,0,0.14,0,0,0,0,0,0
5593,5102,64019200,0,0,1,1,2.0000,2.0000,UN,UN,107.00,53.5000,53.5000,PAR DE SAPATO DE SEGURANÃA MASCULINO NÂº 39,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,5102,64019200,0,0,2,1,2.0000,2.0000,UN,UN,107.00,53.5000,53.5000,PAR DE SAPATO DE SEGURANÃA NÂº 40,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,5102,64034000,0,0,3,1,2.0000,2.0000,UN,UN,240.00,120.0000,120.0000,PAR DE COTURNO DE CADARÃO NÂº 40,0,0,0,0,0,0,0,0,0,0,0,0,0
5596,5102,39233000,0,0,4,1,5.0000,5.0000,UN,UN,150.00,30.0000,30.0000,GARRAFA TÃRMICA 5 LT,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,5908,85176262,7898954822013,7898954822013,MGEL00123000,1,1.0000,1.0000,UN,UN,188.29,188.2900000000,188.2900000000,ELECTROSON MODEM LU11 BRANCO LTE,0,2108200,0,0,0,20195667812661,0,0,0,0,0,0,0
5598,5910,85235200,7898602911182,7898602911182,YGSC234D2000,1,1.0000,1.0000,UN,UN,2.04,2.0400000000,2.0400000000,SIM CARD 4G 2/3/4FF AVULSO P39 OLHAL RS,0,2106400,0,0,0,20195667812661,0,0,0,0,0,0,0
5599,5102,96121090,0012502053736,0012502053736,11794,1,1.0000,1.0000,UN,UN,58.10,58.1000000000,58.1000000000,Fita Brother M231 PT70BM/PT80-12mm / Preto no Branco,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,5102,96121090,0012502053736,0012502053736,11794,1,1.0000,1.0000,UN,UN,58.10,58.1000000000,58.1000000000,Fita Brother M231 PT70BM/PT80-12mm / Preto no Branco,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,5405,38140090,SEM GTIN,SEM GTIN,01881,1,1.0000,1.0000,UN,UN,9.90,9.9000000000,9.9000000000,THINNER  LI  FARBEN,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,5405,35069110,SEM GTIN,SEM GTIN,01848,1,1.0000,1.0000,UN,UN,32.90,32.9000000000,32.9000000000,CASCOLA 730GR,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,1949,85043219,0,0,20ATR3160IMOB,1,3.0000,3.0000,UND,UND,600.00,200.0000000000,200.0000000000,AUTOTRANSFORMADOR RAGTECH ATR 1500KVA,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,1949,84433115,0,0,28E06151LOC,1,1.0000,1.0000,UND,UND,1000.00,1000.0000000000,1000.0000000000,MULTIFUNCIONAL LASER COLOR LEXMARK CX510DHE /1LOC,0,2101600,0,S,0,0,0,0,0,0,0,0,0
5605,1949,84433240,0,0,35S04031LOC,1,2.0000,2.0000,UND,UND,3000.00,1500.0000000000,1500.0000000000,IMPRESSORA LASER MONO LEXMARK MS610DN PPB /1LOC,0,2101700,0,S,0,0,0,0,0,0,0,0,0
